pacman,ghosts,food,capsules,walls,noup,map,ghost_map,iteration
"(2, 5)","[(3, 1)]","[(1, 1), (3, 3)]",[],"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 0), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6)]","set([(1, 1), (3, 3)])","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): -100, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): 0, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): -52, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): -100, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): -52, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0.11813452744907771, (6, 6): -5, (5, 6): -5, (5, 4): -1.4563739275530745, (2, 1): -7.380952380952387, (0, 0): -5, (1, 6): -5, (5, 1): -3.4654384728666923, (0, 3): -5, (2, 5): -3.116901415960428, (4, 0): -5, (1, 2): 2.15410805380288, (3, 1): -100, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -0.046907391171626234, (4, 1): -13.024577881050277, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -3.1729156670043035, (2, 2): -5, (6, 0): -5, (1, 4): -1.3383439350973805, (5, 5): -2.4635745802310316, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -3.570592872739826, (0, 1): -5, (4, 6): -5, (5, 2): -1.5517895264707864, (6, 1): -5, (1, 5): -2.37955320393869, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 2.1383897742760305, (2, 3): -5, (3, 4): -5, (2, 4): -5}"
"(1, 5)","[(4.0, 1.0)]","[(1, 1), (3, 3)]",[],"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 0), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6)]","set([(1, 1), (3, 3)])","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): -100, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): -52, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): -52, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): -100, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): -52, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0.11813418438167211, (6, 6): -5, (5, 6): -5, (5, 4): -1.5204222612871408, (2, 1): 1.198547215413135, (0, 0): -5, (1, 6): -5, (5, 1): -12.352897385804008, (0, 3): -5, (2, 5): -3.1172222775155753, (4, 0): -5, (1, 2): 2.154108020736715, (3, 1): -9.915254237402557, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -0.1364621283563655, (4, 1): -100, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -3.203630829354247, (2, 2): -5, (6, 0): -5, (1, 4): -1.338347291855888, (5, 5): -2.5091987374086537, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -3.5737320720304924, (0, 1): -5, (4, 6): -5, (5, 2): -2.457917387319628, (6, 1): -5, (1, 5): -2.3795860092142167, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 2.129860746470339, (2, 3): -5, (3, 4): -5, (2, 4): -5}"
"(1, 4)","[(5.0, 1.0)]","[(1, 1), (3, 3)]",[],"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 0), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6)]","set([(1, 1), (3, 3)])","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): -100, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): 0, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): -100, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): -52, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): -52, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0.11813082798647656, (6, 6): -5, (5, 6): -5, (5, 4): -2.152059207783028, (2, 1): 2.0575139129990485, (0, 0): -5, (1, 6): -5, (5, 1): -100, (0, 3): -5, (2, 5): -3.1203861483889783, (4, 0): -5, (1, 2): 2.154107701595147, (3, 1): -0.8961038996812661, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -1.0196404788731672, (4, 1): -11.311688315548295, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -3.5065388626085916, (2, 2): -5, (6, 0): -5, (1, 4): -1.3383803179139602, (5, 5): -2.959138404784627, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -3.6046896627449394, (0, 1): -5, (4, 6): -5, (5, 2): -11.394046022254452, (6, 1): -5, (1, 5): -2.3799093366674677, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 2.045748527433038, (2, 3): -5, (3, 4): -5, (2, 4): -5}"
"(1, 3)","[(5.0, 2.0)]","[(1, 1), (3, 3)]",[],"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 0), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6)]","set([(1, 1), (3, 3)])","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): 0, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): -100, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): -52, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -52, (4, 1): -52, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): -100, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): -52, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0.11812485628806324, (6, 6): -5, (5, 6): -5, (5, 4): -5.000969627453113, (2, 1): 2.144310792028412, (0, 0): -5, (1, 6): -5, (5, 1): -12.280891973748997, (0, 3): -5, (2, 5): -3.126020550623032, (4, 0): -5, (1, 2): 2.1541071347028664, (3, 1): 0.015263424927325131, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -9.461627524751462, (4, 1): -2.349909361308395, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -4.045983626408605, (2, 2): -5, (6, 0): -5, (1, 4): -1.3384391171420147, (5, 5): -4.364081186929978, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -3.6598214478719386, (0, 1): -5, (4, 6): -5, (5, 2): -100, (6, 1): -5, (1, 5): -2.3804851047661613, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 1.2417498984474853, (2, 3): -5, (3, 4): -5, (2, 4): -5}"
"(1, 2)","[(5.0, 3.0)]","[(1, 1), (3, 3)]",[],"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 0), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6)]","set([(1, 1), (3, 3)])","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -100, (4, 1): 0, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): -52, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -100, (4, 1): 0, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): -52, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): -52, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0.11812378090408315, (6, 6): -5, (5, 6): -5, (5, 4): -14.254130334296304, (2, 1): 2.1531114434980796, (0, 0): -5, (1, 6): -5, (5, 1): -3.386744550621788, (0, 3): -5, (2, 5): -3.127030127663723, (4, 0): -5, (1, 2): 2.154107031698338, (3, 1): 0.107670178544226, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -100, (4, 1): -1.4412431795276779, (1, 1): 5, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -4.142634444015199, (2, 2): -5, (6, 0): -5, (1, 4): -1.3384496673750228, (5, 5): -5.309768521745151, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -3.6696993824909967, (0, 1): -5, (4, 6): -5, (5, 2): -12.972115421078517, (6, 1): -5, (1, 5): -2.380588300379567, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): -7.380952380952387, (2, 3): -5, (3, 4): -5, (2, 4): -5}"
"(1, 1)","[(5.0, 4.0)]","[(3, 3)]",[],"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 0), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6)]","set([(1, 1), (3, 3)])","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): -100, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): 0, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): -100, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -52, (4, 1): 0, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -52, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): -52, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): -52, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): -2.44094852711711, (6, 6): -5, (5, 6): -5, (5, 4): -100, (2, 1): -1.422999066072591, (0, 0): -5, (1, 6): -5, (5, 1): -3.7434401379057807, (0, 3): -5, (2, 5): -4.073374507264672, (4, 0): -5, (1, 2): -1.4229474645369091, (3, 1): -2.441490262179739, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -9.42309605673229, (4, 1): -3.1746544482378822, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -5.515275781746712, (2, 2): -5, (6, 0): -5, (1, 4): -3.16932766739101, (5, 5): -14.391136042441302, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -4.431323275695995, (0, 1): -5, (4, 6): -5, (5, 2): -4.583540646112917, (6, 1): -5, (1, 5): -3.6913016001205743, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 1.2454194255534907, (2, 3): -5, (3, 4): -5, (2, 4): -5}"
"(1, 1)","[(5.0, 5.0)]","[(3, 3)]",[],"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 0), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6)]","set([(1, 1), (3, 3)])","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): 0, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): 0, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): -100, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): -52, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): 0, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -52, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): -100, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): -2.44104556201933, (6, 6): -5, (5, 6): -5, (5, 4): -11.393761713212989, (2, 1): -1.4221809447166833, (0, 0): -5, (1, 6): -5, (5, 1): -2.9165946224575316, (0, 3): -5, (2, 5): -4.164762723921466, (4, 0): -5, (1, 2): -1.42295670543379, (3, 1): -2.4328997485239237, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -1.0192139922896881, (4, 1): -3.09018033840963, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -14.264632867410171, (2, 2): -5, (6, 0): -5, (1, 4): -3.170281858609645, (5, 5): -100, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -5.3255209270907, (0, 1): -5, (4, 6): -5, (5, 2): -2.147723134796018, (6, 1): -5, (1, 5): -3.7006413711657418, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 2.0457891399597825, (2, 3): -5, (3, 4): -5, (2, 4): -5}"
"(1, 1)","[(4.0, 5.0)]","[(3, 3)]",[],"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 0), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6)]","set([(1, 1), (3, 3)])","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): 0, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): 0, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -100, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): 0, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): 0, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): 0, (6, 6): -5, (5, 6): -5, (5, 4): -52, (2, 1): 0, (0, 0): -5, (1, 6): -5, (5, 1): 0, (0, 3): -5, (2, 5): 0, (4, 0): -5, (1, 2): 0, (3, 1): 0, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): 0, (4, 1): 0, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -100, (2, 2): -5, (6, 0): -5, (1, 4): 0, (5, 5): -52, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -52, (0, 1): -5, (4, 6): -5, (5, 2): 0, (6, 1): -5, (1, 5): 0, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 0, (2, 3): -5, (3, 4): -5, (2, 4): -5}","{(1, 3): -2.441996456802862, (6, 6): -5, (5, 6): -5, (5, 4): -2.4578026185035986, (2, 1): -1.4217620322613618, (0, 0): -5, (1, 6): -5, (5, 1): -2.493186474828085, (0, 3): -5, (2, 5): -5.060280110263848, (4, 0): -5, (1, 2): -1.4230472730677006, (3, 1): -2.4285008392952356, (3, 3): 5, (0, 6): -5, (4, 4): -5, (6, 3): -5, (3, 0): -5, (5, 0): -5, (0, 4): -5, (5, 3): -0.1363008869927046, (4, 1): -3.0469233125865354, (1, 1): 0, (6, 4): -5, (3, 2): -5, (2, 6): -5, (3, 6): -5, (4, 5): -100, (2, 2): -5, (6, 0): -5, (1, 4): -3.179632104224028, (5, 5): -12.352820821770134, (0, 5): -5, (4, 2): -5, (1, 0): -5, (6, 5): -5, (3, 5): -14.087805743630822, (0, 1): -5, (4, 6): -5, (5, 2): -1.5187899324526821, (6, 1): -5, (1, 5): -3.792162306447158, (0, 2): -5, (2, 0): -5, (6, 2): -5, (4, 3): 2.1298760882140924, (2, 3): -5, (3, 4): -5, (2, 4): -5}"
